PopSize,MutationProbgene,MutationProbIndividual,CrossoverProb,ElitismProb,NumberOfGenerations,BestFitness,RealReturn,
2000,0.03,0.05,0.1,0.2,200,-1051.5309,0.332005215698043,
2000,0.03,0.05,0.1,0.2,500,-1338.5048,0.16944103848497713,
2000,0.03,0.05,0.1,0.2,1000,-3758.4585,0.35368978478473306,
2000,0.03,0.05,0.1,0.5,200,-0.35126784,0.04952428452173947,
2000,0.03,0.05,0.1,0.5,500,-140.6855,0.12059794499792385,
2000,0.03,0.05,0.1,0.5,1000,-4192.969,0.16616592785525366,
2000,0.03,0.05,0.1,0.8,200,38.152237,0.3304086558674484,
2000,0.03,0.05,0.1,0.8,500,26.4443,0.3115758309419615,
2000,0.03,0.05,0.1,0.8,1000,-2274.8684,0.15972957102130736,
2000,0.03,0.05,0.2,0.1,200,-2376.991,0.22991830155993456,
2000,0.03,0.05,0.2,0.1,500,-7006.0464,0.04562459902726106,
2000,0.03,0.05,0.2,0.1,1000,-2941.6338,0.6606684260962116,
2000,0.03,0.05,0.2,0.15,200,-2393.012,0.19382080114776573,
2000,0.03,0.05,0.2,0.15,500,-4359.4653,0.08175099370690017,
2000,0.03,0.05,0.2,0.15,1000,-5808.371,0.1309676344625632,
2000,0.03,0.05,0.2,0.2,200,-3104.6829,0.15011071842740725,
2000,0.03,0.05,0.2,0.2,500,-2349.0654,0.34761620788057834,
2000,0.03,0.05,0.2,0.2,1000,-5387.5674,0.27313590310252156,
2000,0.03,0.05,0.2,0.5,200,-1461.6202,0.10292688049856867,
2000,0.03,0.05,0.2,0.5,500,-9203.701,0.26203178800433213,
2000,0.03,0.05,0.2,0.5,1000,-3041.2283,0.07824103178279182,
2000,0.03,0.05,0.2,0.8,200,-228.48982,0.3190002408690913,
2000,0.03,0.05,0.2,0.8,500,-4340.8047,0.3038306739056904,
2000,0.03,0.05,0.2,0.8,1000,-435.93863,0.1371069868956339,
2000,0.03,0.05,0.3,0.1,200,-3196.8455,0.07736737046682542,
2000,0.03,0.05,0.3,0.1,500,-5096.2188,0.05616995927907822,
2000,0.03,0.05,0.3,0.1,1000,-5069.145,0.15941214847914312,
2000,0.03,0.05,0.3,0.15,200,-2660.1694,0.4259304083367849,
2000,0.03,0.05,0.3,0.15,500,-3104.042,0.15935922167240604,
2000,0.03,0.05,0.3,0.15,1000,-2820.2495,0.3610699515666656,
2000,0.03,0.05,0.3,0.2,200,-3744.5186,0.11195292982386612,
2000,0.03,0.05,0.3,0.2,500,-6378.334,0.24064046898505279,
2000,0.03,0.05,0.3,0.2,1000,-12002.453,0.09142163108259058,
2000,0.03,0.05,0.3,0.5,200,-2912.9045,0.175189455648294,
2000,0.03,0.05,0.3,0.5,500,-8098.758,0.15710209384483625,
2000,0.03,0.05,0.3,0.5,1000,-5557.192,0.1492974801493703,
2000,0.03,0.05,0.3,0.8,200,44.71302,0.20258533812362767,
2000,0.03,0.05,0.3,0.8,500,-1806.0621,0.3528632553803688,
2000,0.03,0.05,0.3,0.8,1000,-3140.4583,0.08681075379114701,
2000,0.03,0.05,0.6,0.1,200,-2657.459,0.09958730496401166,
2000,0.03,0.05,0.6,0.1,500,-744.23083,0.17295305438984576,
2000,0.03,0.05,0.6,0.1,1000,-2139.9377,0.23899948674305646,
2000,0.03,0.05,0.6,0.15,200,-175.57535,0.18700508392856952,
2000,0.03,0.05,0.6,0.15,500,-8411.906,0.11328475501200745,
2000,0.03,0.05,0.6,0.15,1000,-6274.54,0.08255651518774515,
2000,0.03,0.05,0.6,0.2,200,-2091.172,0.15310604340113212,
2000,0.03,0.05,0.6,0.2,500,-9017.721,0.049874012915886466,
2000,0.03,0.05,0.6,0.2,1000,-9281.157,0.09169399988928822,
2000,0.03,0.05,0.6,0.5,200,-3601.7139,0.5311310275109705,
2000,0.03,0.05,0.6,0.5,500,-4267.0957,0.15634071319004825,
2000,0.03,0.05,0.6,0.5,1000,-6338.759,0.14000535316832627,
2000,0.03,0.05,0.6,0.8,200,-278.3712,0.09814870026169725,
2000,0.03,0.05,0.6,0.8,500,-2543.169,0.050374452763868226,
2000,0.03,0.05,0.6,0.8,1000,-5197.0103,0.11382273082886464,
2000,0.03,0.05,0.8,0.1,200,-1630.7196,0.15136404684942428,
2000,0.03,0.05,0.8,0.1,500,-638.3774,0.3156102598316496,
2000,0.03,0.05,0.8,0.1,1000,-3566.0168,0.1835474034411176,
2000,0.03,0.05,0.8,0.15,200,-3449.8625,0.21670119101688146,
2000,0.03,0.05,0.8,0.15,500,-3583.0479,0.13247772107379338,
2000,0.03,0.05,0.8,0.15,1000,-4082.0103,0.1470601461051199,
2000,0.03,0.05,0.8,0.2,200,-8829.471,0.1139102466580221,
2000,0.03,0.05,0.8,0.2,500,-3090.6458,0.04981655268077668,
2000,0.03,0.05,0.8,0.2,1000,-3286.1714,0.14254653082949376,
2000,0.03,0.05,0.8,0.5,200,-2794.4026,0.24149352413429281,
2000,0.03,0.05,0.8,0.5,500,-11354.041,0.15087510746144353,
2000,0.03,0.05,0.8,0.5,1000,-6379.17,0.10509439293318075,
2000,0.03,0.05,0.8,0.8,200,-1302.0565,0.5122633146951713,
2000,0.03,0.05,0.8,0.8,500,-1927.8052,0.2080917597997292,
2000,0.03,0.05,0.8,0.8,1000,-5337.3145,0.06488596953142507,
2000,0.03,0.05,0.9,0.1,200,-1431.9005,0.3028393635794431,
2000,0.03,0.05,0.9,0.1,500,-1786.8109,0.31117841924051304,
2000,0.03,0.05,0.9,0.1,1000,-2275.4165,0.38657311969500935,
2000,0.03,0.05,0.9,0.15,200,-2637.8096,0.4504616314230602,
2000,0.03,0.05,0.9,0.15,500,-1383.2722,0.1346526303606485,
2000,0.03,0.05,0.9,0.15,1000,-7278.2603,0.2776652449023061,
2000,0.03,0.05,0.9,0.2,200,-3575.5137,0.247604629298715,
2000,0.03,0.05,0.9,0.2,500,-8348.14,0.17145778959026645,
2000,0.03,0.05,0.9,0.2,1000,-4032.121,0.05943065784890091,
2000,0.03,0.05,0.9,0.5,200,-3369.8066,0.22675212825322816,
2000,0.03,0.05,0.9,0.5,500,-6100.6,0.17515248437369604,
2000,0.03,0.05,0.9,0.5,1000,-7883.313,0.2512677038003437,
2000,0.03,0.05,0.9,0.8,200,-86.094,0.3463727981052946,
2000,0.03,0.05,0.9,0.8,500,-635.65985,0.1473810677577959,
2000,0.03,0.05,0.9,0.8,1000,-9959.078,0.18881199584672795,
2000,0.03,0.1,0.1,0.1,200,-9153.104,0.09457740826021864,
2000,0.03,0.1,0.1,0.1,500,-11297.322,0.07784330874912782,
2000,0.03,0.1,0.1,0.1,1000,-4973.2285,0.10453669313046958,
2000,0.03,0.1,0.1,0.15,200,-1092.1537,0.21647024453024438,
2000,0.03,0.1,0.1,0.15,500,-4798.4766,0.06766160255020882,
2000,0.03,0.1,0.1,0.15,1000,-5409.63,0.010738574655939028,
2000,0.03,0.1,0.1,0.2,200,-72.53197,0.16117312233825035,
2000,0.03,0.1,0.1,0.2,500,-1638.8762,0.19740057963180854,
2000,0.03,0.1,0.1,0.2,1000,-3727.9495,0.22941555087658091,
2000,0.03,0.1,0.1,0.5,200,-356.73535,0.13491264322101607,
2000,0.03,0.1,0.1,0.5,500,-205.05922,0.26792177365006437,
2000,0.03,0.1,0.1,0.5,1000,-847.6084,0.36485425286322803,
2000,0.03,0.1,0.1,0.8,200,-24.902107,0.10370484251318142,
2000,0.03,0.1,0.1,0.8,500,23.407574,0.32462950403912083,
2000,0.03,0.1,0.1,0.8,1000,-16.515827,0.2217123096907998,
2000,0.03,0.1,0.2,0.1,200,-1609.1821,0.38306852717860695,
2000,0.03,0.1,0.2,0.1,500,-5754.386,0.1294943261937584,
2000,0.03,0.1,0.2,0.1,1000,-6422.104,0.23063295815524268,
2000,0.03,0.1,0.2,0.15,200,-3890.4084,0.07532345418998002,
2000,0.03,0.1,0.2,0.15,500,-5002.124,0.11532521953761996,
2000,0.03,0.1,0.2,0.15,1000,-7957.113,0.08823856674294792,
2000,0.03,0.1,0.2,0.2,200,-3136.0496,0.23619463375136318,
2000,0.03,0.1,0.2,0.2,500,-3833.348,0.40909713107817136,
2000,0.03,0.1,0.2,0.2,1000,-4261.5044,0.2825105797040314,
2000,0.03,0.1,0.2,0.5,200,-359.6955,0.1539368322746279,
2000,0.03,0.1,0.2,0.5,500,-5604.641,0.21769446912117044,
2000,0.03,0.1,0.2,0.5,1000,-6160.852,0.16956465464840104,
2000,0.03,0.1,0.2,0.8,200,39.93268,0.16559735076188753,
2000,0.03,0.1,0.2,0.8,500,-106.21814,0.0730218195592702,
2000,0.03,0.1,0.2,0.8,1000,-1788.0521,0.13401765230076396,
2000,0.03,0.1,0.3,0.1,200,-1817.4631,0.05580594952862887,
2000,0.03,0.1,0.3,0.1,500,-6791.7124,0.2783284293275722,
2000,0.03,0.1,0.3,0.1,1000,-14171.273,0.13433215532545675,
2000,0.03,0.1,0.3,0.15,200,-2429.756,0.18987988911574089,
2000,0.03,0.1,0.3,0.15,500,-1726.5021,0.17969839467298512,
2000,0.03,0.1,0.3,0.15,1000,-4250.5605,0.17465947357974462,
2000,0.03,0.1,0.3,0.2,200,-1018.5646,0.3252784638570265,
2000,0.03,0.1,0.3,0.2,500,-7303.436,0.26946599630191087,
2000,0.03,0.1,0.3,0.2,1000,-7458.297,0.09537536890698087,
2000,0.03,0.1,0.3,0.5,200,-2659.4272,0.1183980257460725,
2000,0.03,0.1,0.3,0.5,500,-8256.12,0.37426292404639117,
2000,0.03,0.1,0.3,0.5,1000,-4409.5205,0.1322402219335914,
2000,0.03,0.1,0.3,0.8,200,-22.431799,0.3295116952743827,
2000,0.03,0.1,0.3,0.8,500,-627.57635,0.19246732789648754,
2000,0.03,0.1,0.3,0.8,1000,-2580.4805,0.18191873679934942,
2000,0.03,0.1,0.6,0.1,200,-192.60445,0.11580997668806174,
2000,0.03,0.1,0.6,0.1,500,-2904.8318,0.14683339594632466,
2000,0.03,0.1,0.6,0.1,1000,-3187.0608,0.21842885241684512,
2000,0.03,0.1,0.6,0.15,200,-675.0746,0.15606986344162116,
2000,0.03,0.1,0.6,0.15,500,-2077.471,0.32026096827607703,
2000,0.03,0.1,0.6,0.15,1000,-3735.1797,0.1587852922993044,
2000,0.03,0.1,0.6,0.2,200,-3820.0461,0.21568940231420805,
2000,0.03,0.1,0.6,0.2,500,-8155.216,0.07238598188941985,
2000,0.03,0.1,0.6,0.2,1000,-3701.1992,0.18681902161535935,
2000,0.03,0.1,0.6,0.5,200,-4157.9043,0.09267205044443443,
2000,0.03,0.1,0.6,0.5,500,-5004.931,0.038740457502787234,
2000,0.03,0.1,0.6,0.5,1000,-7523.4883,0.1924341077896985,
2000,0.03,0.1,0.6,0.8,200,-57.074833,0.23012838146472475,
2000,0.03,0.1,0.6,0.8,500,-702.9773,0.2262427174591689,
2000,0.03,0.1,0.6,0.8,1000,-2769.982,0.04673045497210198,
2000,0.03,0.1,0.8,0.1,200,-2101.36,0.060368536837572345,
2000,0.03,0.1,0.8,0.1,500,-3132.1865,0.17764600025702737,
2000,0.03,0.1,0.8,0.1,1000,-2474.2083,0.5643835940312527,
2000,0.03,0.1,0.8,0.15,200,-236.78049,0.10037087585104734,
2000,0.03,0.1,0.8,0.15,500,-3282.9036,0.07266078838422098,
2000,0.03,0.1,0.8,0.15,1000,-4580.235,0.13246355096771312,
2000,0.03,0.1,0.8,0.2,200,-1555.2095,0.19193769476109093,
2000,0.03,0.1,0.8,0.2,500,-4468.0454,0.35520407748399396,
2000,0.03,0.1,0.8,0.2,1000,-5757.6816,0.14688579265414697,
2000,0.03,0.1,0.8,0.5,200,-2309.8757,0.11163854207971745,
2000,0.03,0.1,0.8,0.5,500,-2179.8435,0.17053771845867777,
2000,0.03,0.1,0.8,0.5,1000,-11610.975,0.10377682197462157,
2000,0.03,0.1,0.8,0.8,200,-22.1383,0.0630366478725451,
2000,0.03,0.1,0.8,0.8,500,-766.0061,0.08180412941373524,
2000,0.03,0.1,0.8,0.8,1000,-12059.976,0.21950333660214633,
2000,0.03,0.1,0.9,0.1,200,-793.21606,0.19567489403110852,
2000,0.03,0.1,0.9,0.1,500,-3886.483,0.21232974194438928,
2000,0.03,0.1,0.9,0.1,1000,-7017.473,0.049794512975579346,
2000,0.03,0.1,0.9,0.15,200,-664.66583,0.04402852222590106,
2000,0.03,0.1,0.9,0.15,500,-1833.1465,0.12831868622268744,
2000,0.03,0.1,0.9,0.15,1000,-6219.1562,0.1306895353919535,
2000,0.03,0.1,0.9,0.2,200,-557.12823,0.03656827279255018,
2000,0.03,0.1,0.9,0.2,500,-6380.783,0.06898636750380081,
2000,0.03,0.1,0.9,0.2,1000,-6843.5483,-0.0036456284292724077,
2000,0.03,0.1,0.9,0.5,200,-4498.832,0.2644869540739247,
2000,0.03,0.1,0.9,0.5,500,-9992.079,0.27362638483826873,
2000,0.03,0.1,0.9,0.5,1000,-7021.8594,0.03633134474744345,
2000,0.03,0.1,0.9,0.8,200,-115.28179,0.295066692062974,
2000,0.03,0.1,0.9,0.8,500,-9932.601,0.11594068732547994,
2000,0.03,0.1,0.9,0.8,1000,-2952.8933,0.09925058121297049,
2000,0.03,0.15,0.1,0.1,200,-819.36487,0.05269906882173698,
2000,0.03,0.15,0.1,0.1,500,-5676.7407,0.26470119832672057,
2000,0.03,0.15,0.1,0.1,1000,-7110.3677,0.10200067557323385,
2000,0.03,0.15,0.1,0.15,200,-1882.3003,0.0479256141809829,
2000,0.03,0.15,0.1,0.15,500,-1993.4985,0.18042964924053478,
2000,0.03,0.15,0.1,0.15,1000,-4412.5957,0.07993599286184346,
2000,0.03,0.15,0.1,0.2,200,-3591.697,0.10856128194105302,
2000,0.03,0.15,0.1,0.2,500,-6328.567,0.1544090680338485,
2000,0.03,0.15,0.1,0.2,1000,-4465.1855,0.16023426490203374,
2000,0.03,0.15,0.1,0.5,200,-2.8224955,0.18098148511040005,
2000,0.03,0.15,0.1,0.5,500,-92.358765,0.08705471424821701,
2000,0.03,0.15,0.1,0.5,1000,-815.3751,0.13914023894933636,
2000,0.03,0.15,0.1,0.8,200,20.342201,0.22320213784879822,
2000,0.03,0.15,0.1,0.8,500,-3.9142506,0.09037469557111354,
2000,0.03,0.15,0.1,0.8,1000,-1079.8352,0.15642651509093827,
2000,0.03,0.15,0.2,0.1,200,-1088.363,0.2854028479314936,
2000,0.03,0.15,0.2,0.1,500,-4131.804,0.19698731545957815,
2000,0.03,0.15,0.2,0.1,1000,-3841.093,0.37032220975080976,
2000,0.03,0.15,0.2,0.15,200,-9637.831,0.10702255473166003,
2000,0.03,0.15,0.2,0.15,500,-2026.8605,0.22102063941728578,
2000,0.03,0.15,0.2,0.15,1000,-13255.29,0.13953140346485335,
2000,0.03,0.15,0.2,0.2,200,-3137.878,0.26981854846720305,
2000,0.03,0.15,0.2,0.2,500,-4407.0083,0.0892957836271166,
2000,0.03,0.15,0.2,0.2,1000,-9788.502,0.10078974062183403,
2000,0.03,0.15,0.2,0.5,200,-436.9843,0.11806383859519223,
2000,0.03,0.15,0.2,0.5,500,-932.0631,0.27335741997319896,
2000,0.03,0.15,0.2,0.5,1000,-8044.253,0.02301883540971898,
2000,0.03,0.15,0.2,0.8,200,46.496834,0.17916377151188198,
2000,0.03,0.15,0.2,0.8,500,-668.2664,0.2028605931982861,
2000,0.03,0.15,0.2,0.8,1000,-515.55164,0.13276911570902572,
2000,0.03,0.15,0.3,0.1,200,-180.27943,0.25825126925818687,
2000,0.03,0.15,0.3,0.1,500,-2422.912,0.19438357450084856,
2000,0.03,0.15,0.3,0.1,1000,-5056.7866,0.12809522755253008,
2000,0.03,0.15,0.3,0.15,200,-470.96216,0.15509384938107562,
2000,0.03,0.15,0.3,0.15,500,-6537.0103,0.22533245789299455,
2000,0.03,0.15,0.3,0.15,1000,-5250.3325,0.18396792410850218,
2000,0.03,0.15,0.3,0.2,200,-5558.7363,0.26245034770454534,
2000,0.03,0.15,0.3,0.2,500,-2163.9238,0.16549457003786364,
2000,0.03,0.15,0.3,0.2,1000,-8756.058,0.24307972756952304,
2000,0.03,0.15,0.3,0.5,200,-1043.7062,0.25826587300073717,
2000,0.03,0.15,0.3,0.5,500,-5482.299,0.19054802465131024,
2000,0.03,0.15,0.3,0.5,1000,-6810.5625,0.11228802940587411,
2000,0.03,0.15,0.3,0.8,200,32.226303,0.31874441085956906,
2000,0.03,0.15,0.3,0.8,500,-198.20222,0.21500733315166606,
2000,0.03,0.15,0.3,0.8,1000,-629.8325,0.08910156580577035,
2000,0.03,0.15,0.6,0.1,200,-6244.9834,0.1629664394971759,
2000,0.03,0.15,0.6,0.1,500,-4465.1777,0.311416085979515,
2000,0.03,0.15,0.6,0.1,1000,-1848.484,0.24162526982879315,
2000,0.03,0.15,0.6,0.15,200,-1230.3595,0.4385762573803679,
2000,0.03,0.15,0.6,0.15,500,-7994.2964,0.09301884322528652,
2000,0.03,0.15,0.6,0.15,1000,-4668.3145,0.07094888558906828,
2000,0.03,0.15,0.6,0.2,200,-7008.1943,0.182644142794877,
2000,0.03,0.15,0.6,0.2,500,-2600.7166,0.1304498653336508,
2000,0.03,0.15,0.6,0.2,1000,-7171.4463,0.17925803868666196,
2000,0.03,0.15,0.6,0.5,200,-2464.532,0.2460359151725251,
2000,0.03,0.15,0.6,0.5,500,-5077.782,0.0759922332019698,
2000,0.03,0.15,0.6,0.5,1000,-12387.046,0.14148746475002227,
2000,0.03,0.15,0.6,0.8,200,18.756393,0.18396173180786637,
2000,0.03,0.15,0.6,0.8,500,-746.80255,0.13196291329877122,
2000,0.03,0.15,0.6,0.8,1000,-5944.168,-0.01186511177882501,
2000,0.03,0.15,0.8,0.1,200,-2808.7393,0.1321602381560203,
2000,0.03,0.15,0.8,0.1,500,-10097.525,0.181198697479563,
2000,0.03,0.15,0.8,0.1,1000,-2452.323,0.1936761164839498,
2000,0.03,0.15,0.8,0.15,200,-2665.3462,0.2664899390742198,
2000,0.03,0.15,0.8,0.15,500,-4835.3496,0.16812066997265399,
2000,0.03,0.15,0.8,0.15,1000,-5927.236,0.03977510202961148,
2000,0.03,0.15,0.8,0.2,200,-8463.914,0.21139114680198606,
2000,0.03,0.15,0.8,0.2,500,-3554.4092,0.10356366648861882,
2000,0.03,0.15,0.8,0.2,1000,-12389.989,0.09656384614804024,
2000,0.03,0.15,0.8,0.5,200,-1583.2633,0.09549784332181199,
2000,0.03,0.15,0.8,0.5,500,-6324.22,0.10162787407968678,
2000,0.03,0.15,0.8,0.5,1000,-8064.7876,0.15028350633797824,
2000,0.03,0.15,0.8,0.8,200,-2317.2136,0.14613947071507488,
2000,0.03,0.15,0.8,0.8,500,-5356.0986,0.1380079868172707,
2000,0.03,0.15,0.8,0.8,1000,-4845.1226,0.21574272903707498,
2000,0.03,0.15,0.9,0.1,200,-3602.42,0.206226719002362,
2000,0.03,0.15,0.9,0.1,500,-7777.37,0.1996181808472016,
2000,0.03,0.15,0.9,0.1,1000,-15553.5205,0.12165750922485473,
2000,0.03,0.15,0.9,0.15,200,-4556.03,0.2268820656940825,
2000,0.03,0.15,0.9,0.15,500,-6697.502,0.28414572810209704,
2000,0.03,0.15,0.9,0.15,1000,-6236.671,0.1912738403240562,
2000,0.03,0.15,0.9,0.2,200,-4622.7803,0.4131352045304611,
2000,0.03,0.15,0.9,0.2,500,-3959.4988,0.12836240817626482,
2000,0.03,0.15,0.9,0.2,1000,-4152.4834,0.19646246792551786,
2000,0.03,0.15,0.9,0.5,200,-3651.7517,0.2874695773003605,
2000,0.03,0.15,0.9,0.5,500,-5731.7534,0.21708357226279698,
2000,0.03,0.15,0.9,0.5,1000,-8872.896,0.2210510680584075,
2000,0.03,0.15,0.9,0.8,200,-2270.8042,0.09274656769429451,
2000,0.03,0.15,0.9,0.8,500,-2348.0286,0.08208568507761171,
2000,0.03,0.15,0.9,0.8,1000,-5095.716,0.2867815093587181,
2000,0.03,0.3,0.1,0.1,200,-3416.5452,0.1932802355792528,
2000,0.03,0.3,0.1,0.1,500,-3845.5505,0.1534182680186457,
2000,0.03,0.3,0.1,0.1,1000,-8679.482,0.03953193159448658,
2000,0.03,0.3,0.1,0.15,200,-1249.8301,0.21588053504980664,
2000,0.03,0.3,0.1,0.15,500,-9493.062,0.08773722945638328,
2000,0.03,0.3,0.1,0.15,1000,-5772.689,0.18920330165175708,
2000,0.03,0.3,0.1,0.2,200,-1908.0527,0.20214648819796785,
2000,0.03,0.3,0.1,0.2,500,-3111.8555,0.19087145370034492,
2000,0.03,0.3,0.1,0.2,1000,-2509.4504,0.1994924041986334,
2000,0.03,0.3,0.1,0.5,200,12.069778,0.2178825979248503,
2000,0.03,0.3,0.1,0.5,500,-3029.5022,0.11417464888084719,
2000,0.03,0.3,0.1,0.5,1000,-3756.149,0.10483006047768624,
2000,0.03,0.3,0.1,0.8,200,33.958767,0.3161157075723896,
2000,0.03,0.3,0.1,0.8,500,-432.1024,0.24667011090409502,
2000,0.03,0.3,0.1,0.8,1000,-2.5290408,0.011878020710624389,
2000,0.03,0.3,0.2,0.1,200,-316.28647,0.294477905652573,
2000,0.03,0.3,0.2,0.1,500,-1185.5819,0.20968034380962405,
2000,0.03,0.3,0.2,0.1,1000,-5433.6514,0.10626801463626298,
2000,0.03,0.3,0.2,0.15,200,-3549.9626,0.1314480646586892,
2000,0.03,0.3,0.2,0.15,500,-6966.7847,0.2830034933645775,
2000,0.03,0.3,0.2,0.15,1000,-15995.324,0.07587769250126174,
2000,0.03,0.3,0.2,0.2,200,-3890.9097,0.10023246244693544,
2000,0.03,0.3,0.2,0.2,500,-2951.6426,0.21300251643348458,
2000,0.03,0.3,0.2,0.2,1000,-7085.3193,0.45689053663550083,
2000,0.03,0.3,0.2,0.5,200,-4386.51,0.20948585454769605,
2000,0.03,0.3,0.2,0.5,500,-1089.1132,0.1720659132925129,
2000,0.03,0.3,0.2,0.5,1000,-6178.7515,0.1785345759404996,
2000,0.03,0.3,0.2,0.8,200,41.842304,0.3020958765618207,
2000,0.03,0.3,0.2,0.8,500,-259.3985,0.20748828213580398,
2000,0.03,0.3,0.2,0.8,1000,-648.71106,0.14010737039333246,
2000,0.03,0.3,0.3,0.1,200,-1322.9861,0.0572020948722126,
2000,0.03,0.3,0.3,0.1,500,-7795.72,0.01608904472653252,
2000,0.03,0.3,0.3,0.1,1000,-5262.3813,0.11161152355281696,
2000,0.03,0.3,0.3,0.15,200,-6070.011,0.07014089641905036,
2000,0.03,0.3,0.3,0.15,500,-2296.1882,0.20267484467848051,
2000,0.03,0.3,0.3,0.15,1000,-10674.457,0.056329542864282975,
2000,0.03,0.3,0.3,0.2,200,-3563.931,0.17201040382211946,
2000,0.03,0.3,0.3,0.2,500,-8703.0,0.1337381333830958,
2000,0.03,0.3,0.3,0.2,1000,-7484.2144,0.2505398476140281,
2000,0.03,0.3,0.3,0.5,200,-3246.6843,0.11313351831487131,
2000,0.03,0.3,0.3,0.5,500,-7142.92,0.10774530048225295,
2000,0.03,0.3,0.3,0.5,1000,-10174.939,0.07276993545983598,
2000,0.03,0.3,0.3,0.8,200,48.745876,0.26550860493175893,
2000,0.03,0.3,0.3,0.8,500,-72.69216,0.10158603913549273,
2000,0.03,0.3,0.3,0.8,1000,-330.61252,0.08513486026524389,
2000,0.03,0.3,0.6,0.1,200,-3962.8313,0.09371762416681492,
2000,0.03,0.3,0.6,0.1,500,-3526.2024,0.15750354223426236,
2000,0.03,0.3,0.6,0.1,1000,-2986.3213,0.15604936012615175,
2000,0.03,0.3,0.6,0.15,200,-423.88657,0.29238737478682325,
2000,0.03,0.3,0.6,0.15,500,-2343.6167,0.15969997756831186,
2000,0.03,0.3,0.6,0.15,1000,-4178.319,0.046431275826542044,
2000,0.03,0.3,0.6,0.2,200,-3834.0317,0.3051839138819431,
2000,0.03,0.3,0.6,0.2,500,-2458.9368,0.11471862124402013,
2000,0.03,0.3,0.6,0.2,1000,-6558.447,0.27319663783446335,
2000,0.03,0.3,0.6,0.5,200,-6099.944,0.24067682538967025,
2000,0.03,0.3,0.6,0.5,500,-5158.165,0.08577600240958642,
2000,0.03,0.3,0.6,0.5,1000,-9081.883,0.20485391033345368,
2000,0.03,0.3,0.6,0.8,200,3.9446743,0.10554173796051396,
2000,0.03,0.3,0.6,0.8,500,-338.75223,0.034991210241385594,
2000,0.03,0.3,0.6,0.8,1000,-4423.9316,0.1172430201818589,
2000,0.03,0.3,0.8,0.1,200,-861.16736,0.10874769088058396,
2000,0.03,0.3,0.8,0.1,500,-3513.923,0.08181219709095057,
2000,0.03,0.3,0.8,0.1,1000,-10339.718,0.03596166572596677,
2000,0.03,0.3,0.8,0.15,200,-4247.281,0.12026776522906858,
2000,0.03,0.3,0.8,0.15,500,-5841.678,0.12339799899773998,
2000,0.03,0.3,0.8,0.15,1000,-6257.2373,0.060669019403950177,
2000,0.03,0.3,0.8,0.2,200,-2523.8865,0.16170649670669665,
2000,0.03,0.3,0.8,0.2,500,-2426.575,0.11478146527028542,
2000,0.03,0.3,0.8,0.2,1000,-4830.286,0.2311355176377831,
2000,0.03,0.3,0.8,0.5,200,-9341.971,0.05935659886955217,
2000,0.03,0.3,0.8,0.5,500,-7088.4844,0.16429091707587332,
2000,0.03,0.3,0.8,0.5,1000,-4874.5815,0.1179285608311029,
2000,0.03,0.3,0.8,0.8,200,-459.51505,0.1989442302944151,
2000,0.03,0.3,0.8,0.8,500,-2438.7976,0.23307741934487206,
2000,0.03,0.3,0.8,0.8,1000,-2955.61,0.16799401482609702,
2000,0.03,0.3,0.9,0.1,200,-4164.3984,0.3061468489293406,
2000,0.03,0.3,0.9,0.1,500,-6560.1157,0.12622827599949327,
2000,0.03,0.3,0.9,0.1,1000,-2956.491,0.29632726492346634,
2000,0.03,0.3,0.9,0.15,200,-1658.2495,0.15036453080373932,
2000,0.03,0.3,0.9,0.15,500,-3280.2634,0.3649064357562921,
2000,0.03,0.3,0.9,0.15,1000,-7936.7637,0.11561947275563925,
2000,0.03,0.3,0.9,0.2,200,-3079.0527,0.1509530253517885,
2000,0.03,0.3,0.9,0.2,500,-5899.286,0.054762650017684614,
2000,0.03,0.3,0.9,0.2,1000,-9652.338,0.05416547033107632,
2000,0.03,0.3,0.9,0.5,200,-2821.9753,0.18204654850058688,
2000,0.03,0.3,0.9,0.5,500,-4680.332,0.1267896028421805,
2000,0.03,0.3,0.9,0.5,1000,-3521.9163,0.19355875450142557,
2000,0.03,0.3,0.9,0.8,200,-259.54156,0.21650082071936072,
2000,0.03,0.3,0.9,0.8,500,-2502.89,0.2376440825924508,
2000,0.03,0.3,0.9,0.8,1000,-11821.638,0.09754809082642181,
2000,0.03,0.5,0.1,0.1,200,-1908.9398,0.18614521064641856,
2000,0.03,0.5,0.1,0.1,500,-4156.7905,0.16314180938938136,
2000,0.03,0.5,0.1,0.1,1000,-5041.5547,0.04604658615697762,
2000,0.03,0.5,0.1,0.15,200,-635.64557,0.10621968089494736,
2000,0.03,0.5,0.1,0.15,500,-5384.0054,0.12237110552299192,
2000,0.03,0.5,0.1,0.15,1000,-6203.592,0.09377264312100686,
2000,0.03,0.5,0.1,0.2,200,-3142.7756,0.12152844339569739,
2000,0.03,0.5,0.1,0.2,500,-2564.7512,0.330281915424668,
2000,0.03,0.5,0.1,0.2,1000,-3215.983,0.073742355330438,
2000,0.03,0.5,0.1,0.5,200,-1064.5146,0.23215462975598605,
2000,0.03,0.5,0.1,0.5,500,-440.3879,0.14779210209434998,
2000,0.03,0.5,0.1,0.5,1000,-2077.9863,0.2071655767121844,
2000,0.03,0.5,0.1,0.8,200,-157.048,0.12058336820663552,
2000,0.03,0.5,0.1,0.8,500,-593.91364,0.42143237846145937,
2000,0.03,0.5,0.1,0.8,1000,-64.28539,0.06608212312633074,
